Id,SalePrice
2735,145360.16455841027
2736,153770.7515626361
2737,122980.53625264979
2738,156203.95045562298
2739,150916.26664482223
2740,123514.6568555063
2741,148635.03102160382
2742,148735.86935994917
2743,149407.6353097785
2744,141254.8860722192
2745,127807.54694248817
2746,128005.61155344373
2747,156315.48116608858
2748,142501.27800038218
2749,125901.13588458321
2750,135615.24044387625
2751,127111.28184025348
2752,248328.3791417066
2753,161369.96732784432
2754,231552.70720898232
2755,121735.59977634056
2756,107056.71200330142
2757,108901.47779172032
2758,104596.99210368595
2759,153950.74547768093
2760,155778.17571128608
2761,143273.88228855687
2762,145360.16455841027
2763,158061.39105101803
2764,159516.32037561716
2765,252162.63803092865
2766,132526.80164004053
2767,123935.77142270067
2768,156203.95045562298
2769,142501.27800038218
2770,126171.16504735732
2771,117638.00591948992
2772,125197.20520438017
2773,156704.62284468816
2774,145360.16455841027
2775,142283.69411869498
2776,125299.39444822086
2777,119044.46016166292
2778,104596.99210368595
2779,157895.31649364217
2780,122966.94853297935
2781,114975.20387324785
2782,115998.80444372976
2783,113914.68425874306
2784,124867.25233250011
2785,154036.10233688916
2786,104596.99210368595
2787,119002.91432027578
2788,114975.20387324785
2789,164636.1309926209
2790,110405.55391625028
2791,125153.85833126646
2792,122704.96301542544
2793,162572.43031594425
2794,109400.33735156097
2795,113835.57657396629
2796,118731.5315595912
2797,202923.45412651997
2798,120551.76225431229
2799,115200.94539232936
2800,114975.20387324785
2801,124717.63580513907
2802,133668.16843549578
2803,209918.71247058216
2804,182728.6749223798
2805,123340.41984693283
2806,116263.08256543094
2807,175640.13736267042
2808,131996.05100428936
2809,122980.53625264979
2810,129797.91384837353
2811,156935.16158595047
2812,126204.21835543563
2813,204321.4468542302
2814,204083.4086918991
2815,126079.67367824797
2816,242035.81394070463
2817,130154.88494461215
2818,115272.8074716557
2819,128600.2756955111
2820,149045.14574908596
2821,114138.87402982239
2822,181828.6665063806
2823,326695.861206844
2824,161330.5908566683
2825,160964.8804541937
2826,130322.55800947099
2827,130613.72185243997
2828,309748.29199243675
2829,204052.85012622652
2830,189686.1619405224
2831,181667.71507856878
2832,328067.04091631254
2833,239627.42723479716
2834,216868.0521880151
2835,242194.24022233475
2836,188605.59560753033
2837,151805.9914293439
2838,168195.57914615053
2839,175336.11979850862
2840,203488.4366717077
2841,218746.29765860713
2842,191405.16065629397
2843,150355.62734417713
2844,147120.0830860234
2845,117638.00591948992
2846,218418.73414998647
2847,218746.29765860713
2848,179967.27468937993
2849,230025.87119544085
2850,267474.9278635936
2851,262801.68453076156
2852,223833.03036526573
2853,230760.68595994354
2854,165933.71477618485
2855,191307.36944051165
2856,218479.88454490298
2857,191138.7475425898
2858,186219.66505995922
2859,126459.89786765669
2860,125357.15567996903
2861,161903.41702182972
2862,219559.9548256404
2863,166557.16964994653
2864,299201.8267235626
2865,167234.84808671268
2866,174335.12037893207
2867,106799.25054640789
2868,117717.13505857809
2869,136195.77676624127
2870,179130.72976989576
2871,124717.63580513907
2872,104596.99210368595
2873,131166.95764631758
2874,131510.13630326724
2875,117279.04050593049
2876,153917.3860119596
2877,152254.81683656806
2878,157000.84496282676
2879,125653.88841211805
2880,116987.87666296148
2881,138032.8386622019
2882,148615.41768489787
2883,140385.14250526988
2884,135591.08785258426
2885,178138.67920377437
2886,202081.28709358798
2887,122704.96301542544
2888,117488.38939212888
2889,105675.81510309396
2890,104596.99210368595
2891,130523.45137116706
2892,112373.6131244421
2893,129918.35845128608
2894,104970.46341763942
2895,292421.9688426715
2896,245152.7873904005
2897,184449.24176662252
2898,157350.6293713438
2899,235211.41282053516
2900,147523.53727198017
2901,192090.62105918993
2902,190765.58652936574
2903,353202.10817829636
2904,317052.50027971814
2905,182728.6749223798
2906,186934.91229559694
2907,136688.38325851713
2908,118711.97788127197
2909,161387.92695141723
2910,105120.07994500044
2911,107104.7545060352
2912,161587.96006834696
2913,107104.7545060352
2914,107104.7545060352
2915,107104.7545060352
2916,107172.72186036137
2917,162120.61917277315
2918,166823.58276365066
2919,238151.9100788757
